T,RESIDUALS,SIG_RESID
2014.28084,-0.67109,1.76341
2014.28336,-0.67980,1.60770
2014.28610,2.35214,1.66274
2014.28884,1.60028,1.75670
2014.29158,0.20860,1.65066
2014.29431,-0.08891,1.61978
2014.29705,-0.67325,1.71643
2014.29979,1.24457,1.63455
2014.30253,1.44952,1.62918
2014.30527,1.49460,1.61173
2014.30800,0.22681,1.62919
2014.31074,-0.27088,1.68288
2014.31348,-1.00647,1.65067
2014.31622,-0.69198,1.64395
2014.31895,0.39360,1.66275
2014.32169,1.36123,1.70705
2014.32443,-0.31708,1.76074
2014.32717,0.27465,1.67215
2014.32991,1.67641,1.60771
2014.33264,0.18819,1.66141
2014.33538,-0.37103,1.61711
2014.33812,-1.20924,1.70034
2014.34086,1.56652,1.64933
2014.34360,0.55227,1.67215
2014.34633,1.35297,1.60369
2014.34907,0.82563,1.70839
2014.35181,1.38223,1.72182
2014.35455,0.19475,1.62919
2014.35728,1.88320,1.64530
2014.36002,2.04355,1.65873
2014.36276,2.87980,1.63188
2014.36550,-0.11207,1.63188
2014.36824,-0.87006,1.69094
2014.37097,1.03681,1.67484
2014.37371,0.96553,1.66678
2014.37645,-0.49891,1.66947
2014.37919,1.25648,1.69229
2014.38193,-0.02431,1.66141
2014.38466,1.25971,1.72584
2014.38740,2.73253,1.68155
2014.39014,0.30713,1.72987
2014.39288,0.23251,1.67886
2014.39561,0.09166,1.65336
2014.39838,0.86061,1.68960
2014.40109,1.05320,1.67483
2014.40383,1.67958,1.74195
2014.40657,2.07069,1.67886
2014.40930,0.55451,1.66141
2014.41204,-0.60497,1.65872
2014.41480,-0.34473,1.66007
2014.41752,2.11315,1.66006
2014.42026,0.98673,1.70302
2014.42299,1.49797,1.65067
2014.42573,-1.38714,1.65067
2014.42847,2.86441,1.64664
2014.43121,0.29358,1.64798
2014.43394,0.25139,1.63993
2014.43668,0.95181,1.68288
2014.43942,-0.52616,1.64529
2014.44216,0.47848,1.63590
2014.44490,0.06570,1.70436
2014.44763,0.78150,1.72449
2014.45037,0.94988,1.64529
2014.45311,-0.87317,1.65335
2014.45585,-0.66467,1.63858
2014.45859,-1.02762,1.66274
2014.46132,-0.90803,1.62381
2014.46406,0.67009,1.65871
2014.46680,-1.01026,1.70301
2014.46954,-1.27210,1.63723
2014.47227,-1.35342,1.62918
2014.47501,-1.70024,1.69495
2014.47775,-2.11757,1.62112
2014.48049,-0.93941,1.65065
2014.48323,0.86423,1.69764
2014.48596,0.53635,1.68555
2014.48870,-1.70507,1.63052
2014.49144,0.15398,1.64931
2014.49418,-1.03052,1.61441
2014.49692,-1.63259,1.61440
2014.49965,-1.03418,1.68823
2014.50239,-1.62835,1.65467
2014.50513,-0.40009,1.73119
2014.50787,-0.41240,1.67481
2014.51060,0.66271,1.66407
2014.51334,-0.14277,1.62782
2014.51608,1.35517,1.65333
2014.51882,0.33851,1.63588
2014.52156,0.26225,1.64662
2014.52429,0.27239,1.60634
2014.52703,-0.65008,1.62782
2014.52977,0.36084,1.63050
2014.53251,0.04514,1.64795
2014.53525,0.34783,1.62782
2014.53798,-0.68911,1.68017
2014.54072,-1.19467,1.63990
2014.54346,-1.90286,1.61036
2014.54620,-1.27968,1.62916
2014.54893,2.46486,1.62379
2014.55169,-0.15235,1.61439
2014.55441,-0.24497,1.65063
2014.55715,-0.01535,1.72044
2014.55989,-0.40137,1.63050
2014.56262,0.40796,1.63989
2014.56536,0.83565,1.61573
2014.56810,0.37469,1.62378
2014.57084,-0.82293,1.61707
2014.57357,-1.02619,1.59962
2014.57631,-0.81811,1.60096
2014.57905,0.31632,1.59827
2014.58179,0.50710,1.68150
2014.58453,-1.67777,1.65197
2014.58726,0.24070,1.71372
2014.59000,-1.34249,1.63854
2014.59274,-1.26032,1.60498
2014.59548,0.95019,1.61572
2014.59822,0.91605,1.66405
2014.60095,-1.68175,1.65331
2014.60369,0.71881,1.66270
2014.60643,-1.04628,1.63317
2014.60917,-1.09702,1.72176
2014.61190,-0.98640,1.71639
2014.61464,0.34957,1.75398
2014.61739,0.89983,1.79022
2014.62012,-1.51741,1.71505
2014.62286,-0.80136,1.63182
2014.62559,0.99206,1.66538
2014.62833,-0.82216,1.67478
2014.63107,0.01000,1.71639
2014.63381,-0.69247,1.65330
2014.63655,-0.60056,1.63719
2014.63928,-0.09427,1.68820
2014.64202,0.68540,1.67880
2014.64476,2.41447,1.67209
2014.64750,-1.49308,1.64524
2014.65023,-0.36923,1.65732
2014.65297,0.09303,1.73115
2014.65571,0.34768,1.68551
2014.65845,-0.33725,1.67208
2014.66119,-1.22676,1.67745
2014.66392,-0.62286,1.60630
2014.66666,-1.24252,1.63047
2014.66940,-1.72776,1.66537
2014.67214,-0.93956,1.66268
2014.67488,-0.50492,1.66134
2014.67761,0.47918,1.63852
2014.68035,-1.92128,1.63046
2014.68309,-1.12127,1.64523
2014.68583,0.05021,1.76067
2014.68856,-0.09984,1.65194
2014.69130,-1.72841,1.65462
2014.69404,-1.46649,1.61435
2014.69678,-0.13008,1.65328
2014.69952,-0.39716,1.64254
2014.70225,-1.92473,1.64791
2014.70499,-1.56179,1.62509
2014.70773,-1.19032,1.70026
2014.71047,-1.02632,1.64522
2014.71321,-1.42278,1.67207
2014.71594,-0.64869,1.68683
2014.71868,0.75996,1.62105
2014.72140,-2.39353,1.65864
2014.72416,0.39995,1.64924
2014.72689,0.55332,1.75663
2014.72963,-1.85672,1.68280
2014.73237,0.64384,1.63582
2014.73511,-0.21900,1.62373
2014.73785,-2.46621,1.61568
2014.74058,-1.36480,1.64387
2014.74332,-1.67776,1.71904
2014.74606,-0.23806,1.71233
2014.74880,-1.57972,1.60628
2014.75154,-0.45770,1.64521
2014.75427,0.16698,1.67205
2014.75701,-0.53665,1.72038
2014.75975,-1.58858,1.72709
2014.76249,0.02919,1.67876
2014.76522,-0.51633,1.61835
2014.76793,-1.95245,1.66131
2014.77002,-1.98889,2.15794
2014.79072,-1.31001,2.94300
2014.79260,-1.44096,1.65593
2014.79534,-1.91894,1.65727
2014.79808,-2.58007,1.71231
2014.80082,-5.03136,1.67069
